SnohomishCountyMonroeEvergreenHealthMonroe,Snohomish County,Monroe,EvergreenHealth Monroe,https://www.evergreenhealthmonroe.com/covid-vaccine-monroe,"14701 179th Ave SE|Monroe, WA  98272",,,"Appointments are required.  Please see our website and utilize the link to schedule .  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  The website will be updated as we receive additional vaccine doses.)",2/9/21 17:01
SnohomishCountyArlingtonArlingtonMunicipalAirport,Snohomish County,Arlington,Arlington Municipal Airport,https://snohomish-county-coronavirus-response-snoco-gis.hub.arcgis.com/pages/covid-19-vaccine,"4299 188th St. NE|Arlington, WA 98223",,,"Appointments required. Visit our webpage to sign up. Appointments have been booking rapidly, and more will be added as we are able. Link for webpage is https://snohomish-county-coronavirus-response-snoco-gis.hub.arcgis.com/pages/covid-19-vaccine",2/9/21 17:01
SnohomishCountyArlingtonSkagitRegionalClinicsSmokeyPoint,Snohomish County,Arlington,Skagit Regional Clinics - Smokey Point,https://www.skagitregionalhealth.org/covid-vaccine,"3823 172nd Street NE|Arlington, WA 98223",,,"Appointments are required. For vaccine scheduling information, please visit www.skagitregionalhealth.org/covid-vaccine.",2/9/21 17:01
SnohomishCountyBothellFredMeyerStoresBothell,Snohomish County,Bothell,"Fred Meyer Stores, Bothell",https://www.fredmeyer.com/rx/guest/get-vaccinated,"21045 Bothell-Everett Highway|Bothell, WA 98021|",21045 Bothell-Everett Highway|425-398-7033,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyEdmondsQFC,Snohomish County,Edmonds,QFC,https://www.qfc.com/rx/guest/get-vaccinated,"22828 100TH AVE W|Edmonds, WA 98020",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SnohomishCountyEverettCostcoPharmacy,Snohomish County,Everett,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctxblt4y/?e_id=5019,"10200 19TH AVE SE|Everett, WA 98208",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyEverettFredMeyerStoresEverett,Snohomish County,Everett,"Fred Meyer Stores, Everett",https://www.fredmeyer.com/rx/guest/get-vaccinated,"8530 Evergreen Way|Everett, WA 98208|",425-348-8433,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyEverettFredMeyerStoresMillCreek,Snohomish County,Everett,"Fred Meyer Stores, Mill Creek",https://www.fredmeyer.com/rx/guest/get-vaccinated,"12906 Bothell-Everett Highway|Everett, WA 98208|",12906 Bothell-Everett Highway|425-357-2033,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyEverettProvidenceSnohomishCounty,Snohomish County,Everett,Providence - Snohomish County,https://providencecovidvaccinewamt.squarespace.com/northwestwa,,,,"Please visit our link for current planning, scheduling links, and current phase information.",2/9/21 17:01
SnohomishCountyEverettQFC,Snohomish County,Everett,QFC,https://www.qfc.com/rx/guest/get-vaccinated,"2615 BROADWAY|Everett, WA 98201",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SnohomishCountyEverettQFC,Snohomish County,Everett,QFC,https://www.qfc.com/i/coronavirus-update/vaccine,"4919 EVERGREEN WAY|Everett, WA 98203",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SnohomishCountyEverettSeattleVisitingNursesAssociation,Snohomish County,Everett,Seattle Visiting Nurses Association,https://schedule.seattlevna.com/home/fbb4a1ad-7e4b-eb11-a813-000d3a3033d3,"Paine Field|3310 100th St. SW|Everett, WA 98204",,,Visit our website to schedule an appointment.,2/9/21 17:01
SnohomishCountyLynnwoodCostcoPharmacy,Snohomish County,Lynnwood,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx809zv/?&e_id=4981,"18109 33RD AVE W|Lynnwood, WA 98036",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyLynnwoodFredMeyerStoresAlderwood,Snohomish County,Lynnwood,"Fred Meyer Stores, Alderwood",https://www.fredmeyer.com/rx/guest/get-vaccinated,"2902 164th Street SW|Lynnwood, WA 98037|",425-787-4933,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyLynnwoodFredMeyerStoresLynnwood,Snohomish County,Lynnwood,"Fred Meyer Stores, Lynnwood",https://www.fredmeyer.com/rx/guest/get-vaccinated,"4615 196th St.SW  Ste# 175|Lynnwood, WA 98036|",425-670-0233,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyLynnwoodSeattleVisitingNursesAssociation,Snohomish County,Lynnwood,Seattle Visiting Nurses Association,https://schedule.seattlevna.com/home/fbb4a1ad-7e4b-eb11-a813-000d3a3033d3,"Edmonds College|20000 68th Ave. W|Lynnwood, WA 98036",,,Visit our website to schedule an appointment.,2/9/21 17:01
SnohomishCountyMarysvilleCostcoPharmacy,Snohomish County,Marysville,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctxd5jps/?&e_id=5053,"16616 TWIN LAKES AVE.|Marysville, WA 98271",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyMarysvilleFredMeyerStoresMarysville,Snohomish County,Marysville,"Fred Meyer Stores, Marysville",https://www.fredmeyer.com/rx/guest/get-vaccinated,"9925 State Ave.|Marysville, WA 98270|",360-653-0733,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyMarysvilleSeaMarMarysville,Snohomish County,Marysville,Sea Mar - Marysville,https://www.seamar.org/covid-vaccine%C2%A0,"9710 State Ave|Marysville, WA 98270",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website https://www.seamar.org/covid-vaccine to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
SnohomishCountyMillCreekNorthSoundPediatrics,Snohomish County,Mill Creek,North Sound Pediatrics,https://northsoundpediatrics.as.me/,"15808 Mill Creek Blvd #201|Mill Creek, WA 98012",,,"Appointments are required and must be scheduled via our link. Our site does not offer walk-ins, telephone scheduling, e-mail scheduling, or waitlists.",2/9/21 17:01
SnohomishCountyMillCreekQFC,Snohomish County,Mill Creek,QFC,https://www.qfc.com/rx/guest/get-vaccinated,"926 164TH SE|Mill Creek, WA 98012",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SnohomishCountyMonroeEvergreenStateFairgrounds,Snohomish County,Monroe,Evergreen State Fairgrounds,https://www.signupgenius.com/tabs/13577df01a0cfedc5ac5-vaccine2,"Monroe, WA 98272",,,Visit our website to schedule an appointment.,2/9/21 17:01
SnohomishCountyMonroeFredMeyerStoresMonroe,Snohomish County,Monroe,"Fred Meyer Stores, Monroe",,"18805 State Route 2|Monroe, WA 98272|",360-805-8133,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountyMonroeSeaMarCommunityHealthCenterMonroe,Snohomish County,Monroe,Sea Mar Community Health Center - Monroe,https://www.seamar.org/covid-vaccine%C2%A0,"17707 W Main St|Monroe, WA 98272",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website https://www.seamar.org/covid-vaccine to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
SnohomishCountySnohomishFredMeyerStoresSnohomish,Snohomish County,Snohomish,"Fred Meyer Stores, Snohomish",https://www.fredmeyer.com/rx/guest/get-vaccinated,"2801 Bickford Avenue|Snohomish, WA 98290|",360-563-3733,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SnohomishCountySnohomishMatrxLongTermCarePharmacy,Snohomish County,Snohomish,Matrx Long Term Care Pharmacy,,"1030 Avenue D Suite 2|Snohomish, WA 98290|",360-217-2363,covidinfo@matrxltc.com,,2/9/21 17:01
SnohomishCountyStanwoodQFC,Snohomish County,Stanwood,QFC,https://www.qfc.com/rx/guest/get-vaccinated,"27008 92ND AVE NW|Stanwood, WA 98292",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SpokaneCountyLibertyLakeYokesPharmacy16,Spokane County,Liberty Lake,Yokes Pharmacy #16,https://app.acuityscheduling.com/schedule.php?owner=21573064,"1233 N Liberty Lake Rd|Liberty Lake, WA 99019",,,"Appointments are required. Please visit this link to schedule.  If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SpokaneCountySpokaneCostcoPharmacy,Spokane County,Spokane,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx6qy2y/?&e_id=4965,"5601 EAST SPRAGUE AVE|Spokane, WA 99212",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SpokaneCountySpokaneCostcoPharmacy,Spokane County,Spokane,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctxyhtkq/?&e_id=5005,"12020 N Newport Hwy|Spokane, WA 99218",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SpokaneCountySpokaneFredMeyerStoresSpokaneThor,Spokane County,Spokane,"Fred Meyer Stores, Spokane-Thor",https://www.fredmeyer.com/rx/guest/get-vaccinated,"400 South Thor St.|Spokane, WA 99202|",509-532-4033,,"Appointments are required.  Please schedule on our link. If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SpokaneCountySpokaneFredMeyerStoresWandermere,Spokane County,Spokane,"Fred Meyer Stores, Wandermere",https://www.fredmeyer.com/rx/guest/get-vaccinated,"12120 N. Division St.|Spokane, WA 99208|",509-465-4433,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
SpokaneCountySpokaneHartandDilatushPharmacy,Spokane County,Spokane,Hart and Dilatush Pharmacy,,"601 W Riverside Ave|Suite 140|Spokane, WA 99201",,admin@hartanddilatush.com,,2/9/21 17:01
SpokaneCountySpokaneMTSPOKANEPEDIATRICS,Spokane County,Spokane,MT. SPOKANE PEDIATRICS,,"9425 N Nevada Ste 300|Spokane, WA 99218|",(509) 270-0065,vaccines@mtspokanepediatrics.com,Call or email,2/9/21 17:01
SpokaneCountySpokaneMulticareDeaconessHealthEducationCenterDHEC,Spokane County,Spokane,Multicare - Deaconess Health & Education Center (DHEC),,"910 W 5th Ave, Suite 266|Spokane, WA 99204",,,Appointments are required and are in high demand. Visit our COVID-19 vaccine page for the latest updates and scheduling information.,2/9/21 17:01
SpokaneCountySpokanePreventionNorthwestNorthwestNeurological,Spokane County,Spokane,Prevention Northwest/ Northwest Neurological,,"26 E 5th Ave|Spokane, WA 99202",,covidinfo@preventionnw.com,,2/9/21 17:01
SpokaneCountySpokaneSAFEWAY271473,Spokane County,Spokane,SAFEWAY #27-1473,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacySpokane,"14020 E Sprague Ave|Spokane, WA 99216",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
SpokaneCountySpokaneSpokaneVeteransMemorialArena,Spokane County,Spokane,Spokane Veterans Memorial Arena,https://covid.srhd.org/topics/covid-19-vaccination/spokanearena,"720 W Mallon Ave|Spokane, WA 99201",,,"This is a DOH Mass Vaccination Site. Vaccine by appointment only. To get an appointment go online . 
Only people living or working in Washington are eligible for vaccination at this site.  Please bring a picture ID; a letter or statement that shows your Washington address; or a voucher from your employer, health care provider, religious institution, school or other official agency that shows you live or work in Washington.",2/9/21 17:01
SpokaneCountySpokaneUNIFYCOMMUNITYHEALTHONMISSION,Spokane County,Spokane,UNIFY COMMUNITY HEALTH ON MISSION,,"120 W Mission|Spokane, WA 99201",,unifycommunityhealth@yvfwc.org,,2/9/21 17:01
SpokaneCountySpokaneValleyProvidenceMedicalPark,Spokane County,Spokane Valley,Providence Medical Park,https://providencecovidvaccinewamt.squarespace.com/spokane,"16528 E Desmet Ct|Spokane Valley, WA 99016",,,"Please visit our link for current planning, scheduling links, and current phase information.",2/9/21 17:01
SpokaneCountyVeradaleFredMeyerStoresSpokaneSullivan,Spokane County,Veradale,"Fred Meyer Stores, Spokane Sullivan",https://www.fredmeyer.com/rx/guest/get-vaccinated,"15609 E. Sprague Ave|Veradale, WA 99037|",509-921-5383,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
StevensCountyColvilleProvidenceStevensCounty,Stevens County,Colville,Providence - Stevens County,https://providencecovidvaccinewamt.squarespace.com/stevenscounty,,,,"Visit our link for current planning, scheduling links, and current phase information.",2/9/21 17:01
StevensCountyColvilleSAFEWAY270385,Stevens County,Colville,SAFEWAY #27-0385,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyColville,"391 N Main St|Colville, WA 99114",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
ThurstonCountyLaceyCostcoPharmacy,Thurston County,Lacey,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx7pdqm/?&e_id=4977,"1470 MARVIN ROAD NE|Lacey, WA 98516",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
ThurstonCountyLaceyFredMeyerStoresLacey,Thurston County,Lacey,"Fred Meyer Stores, Lacey",https://www.fredmeyer.com/rx/guest/get-vaccinated,"700 Sleater Kinney Rd. NE|Lacey, WA 98503|",360-438-6483,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
ThurstonCountyLaceyHawksprairiePharmacy,Thurston County,Lacey,Hawks prairie Pharmacy,,"2539 Marvin Rd NE|Ste E|Lacey, WA 98516",,Hawksgowda@gmail.com,,2/9/21 17:01
ThurstonCountyLaceyQFC,Thurston County,Lacey,QFC,https://www.qfc.com/rx/guest/get-vaccinated,"4775 WHITMAN LANE SE|Lacey, WA 98513",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
ThurstonCountyLaceyOlympiaProvidenceThurstonCounty,Thurston County,Lacey/Olympia,Providence - Thurston County,https://providencecovidvaccinewamt.squarespace.com/southwestwa,,,,"Please visit our link for current planning, scheduling links, and current phase information.",2/9/21 17:01
ThurstonCountyOlympiaCapitalMedicalCenter,Thurston County,Olympia,Capital Medical Center,,"3900 Capital Mall Drive SW|Olympia, WA 98502|",360-956-2563,,Appointments are required.  Call 360-956-2563 to be added to our scheduling list. Please do not try to schedule a vaccine appointment unless you meet the eligibility criteria.,2/9/21 17:01
ThurstonCountyOlympiaSEAMAROLYMPIA,Thurston County,Olympia,SEA MAR - OLYMPIA,https://www.seamar.org/covid-vaccine,"3030 Limited Lane NW|Olympia, WA 98502",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
ThurstonCountyTeninoVALLEYVIEWHealthCareTENINOCLINIC,Thurston County,Tenino,VALLEY VIEW Health Care - TENINO CLINIC,,"273 E Sussex Ave|Tenino, WA 98589",,Covidphase@vvhc.org,email,2/9/21 17:01
ThurstonCountyTumwaterCostcoPharmacy,Thurston County,Tumwater,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx6led8/?&e_id=5035,"5500 LITTLEROCK ROAD SW|Tumwater, WA 98512",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
ThurstonCountyTumwaterFredMeyerStoresTumwater,Thurston County,Tumwater,"Fred Meyer Stores, Tumwater",https://www.fredmeyer.com/rx/guest/get-vaccinated,"555 Trosper Rd. SW|Tumwater, WA 98512|",360-753-7933,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
ThurstonCountyTumwaterSAFEWAY271503,Thurston County,Tumwater,SAFEWAY #27-1503,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyTumwater,"520 Cleveland Ave SE|Tumwater, WA 98501",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
ThurstonCountyYelmSeaMarCommunityHealthCenterYelm,Thurston County,Yelm,Sea Mar Community Health Center - Yelm,https://www.seamar.org/covid-vaccine,"202 Cullens St|Yelm, WA 98597|",360-440-4800,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
ThurstonCountyYelmYELMFAMILYMEDICINE,Thurston County,Yelm,YELM FAMILY MEDICINE,,"201 Tahoma Blvd se|suite 102|Yelm, WA 98597| ext114",(360) 458-7761 ext114,stephanieT@yelmfamilymedicine.com,We are only vaccinating established patients at this time.,2/9/21 17:01
WahkiakumCountyCathlametWAHKIAKUMCOUNTYHEALTHDEPT,Wahkiakum County,Cathlamet,WAHKIAKUM COUNTY HEALTH DEPT,,"64 Main Street|Cathlamet, WA 98612|",(360) 795-6207,,call,2/9/21 17:01
WallaWallaCountyWallaWallaProvidenceWallaWalla,Walla Walla County,Walla Walla,Providence - Walla Walla,https://providencecovidvaccinewamt.squarespace.com/wallawalla,,,,"Please visit our link for current planning, scheduling links, and current phase information.",2/9/21 17:01
WallaWallaCountyWallaWallaSafewayPharmacy1160,Walla Walla County,Walla Walla,Safeway Pharmacy 1160,https://kordinator.mhealthcoach.net/vcl/Safeway-WallaWalla-PlazaBlvd,"1600 Plaza Way|Walla Walla, WA 99362",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
WallaWallaCountyWallaWallaWallaWallaCountyDeptofCommunityHealth,Walla Walla County,Walla Walla,Walla Walla County Dept of Community Health,,"314 W Main St|Walla Walla, WA 99362",,,"We are not providing vaccinations at this site.
A mass vaccination clinic has been set- up and will be listed soon.  For updates go to Community Health COVID website.",2/9/21 17:01
WallaWallaCountyWallaWallaWallaWallaCountyFairgrounds,Walla Walla County,Walla Walla,Walla Walla County Fairgrounds,https://www.signupgenius.com/go/10c0d4da4ac2aa4fec07-phase,"363 Orchard St|Walla Walla, WA 99362",,,"Walla Walla County Community Health and Healthcare Partners are offering COVID vaccines by appointment only, no walk-ins accepted. 
  CLICK HERE TO SCHEDULE
Clinic days will depend on vaccine allocation received from state and federal partners.",2/9/21 17:01
WhatcomCountyBellinghamCostcoPharmacy,Whatcom County,Bellingham,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx948t8/?&e_id=4993,"4125 Arctic Ave.|Bellingham, WA 98226",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
WhatcomCountyBellinghamFredMeyerStoresBellingham,Whatcom County,Bellingham,"Fred Meyer Stores, Bellingham",https://www.fredmeyer.com/rx/guest/get-vaccinated,"800 Lakeway Dr.|Bellingham, WA 98225|",360-676-1105,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
WhatcomCountyBellinghamFredMeyerStoresNorthBellingham,Whatcom County,Bellingham,"Fred Meyer Stores, North Bellingham",https://www.fredmeyer.com/rx/guest/get-vaccinated,"1225 W Bakerview Rd|Bellingham, WA 98226|",360-788-2933,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
WhatcomCountyBellinghamHaggenPharmacy3460,Whatcom County,Bellingham,Haggen Pharmacy 3460,https://kordinator.mhealthcoach.net/vcl/HaggenPharmacyBellingham,"2900 Woburn St|Bellingham, WA 98226",,,"Appointments are required. Please schedule on our website. If there are no dates listed, all appointments have been filled. Please check back at a later date. Please do not call the pharmacy to inquire about additional dates. The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
WhatcomCountyBellinghamPEACEHEALTHSTJOSEPHMEDICALCENTER,Whatcom County,Bellingham,PEACEHEALTH ST JOSEPH MEDICAL CENTER,,"2901 Squalicum Parkway|Bellingham, WA 98225",,whatcomvaccine@peacehealth.org,Please email using the information provided above.,2/9/21 17:01
WhatcomCountyBellinghamSeaMarBellingham,Whatcom County,Bellingham,Sea Mar - Bellingham,https://www.seamar.org/covid-vaccine,"4455 Cordata Pkwy|Bellingham, WA 98226",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website https://www.seamar.org/covid-vaccine to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
WhatcomCountyEversonSEAMAREVERSON,Whatcom County,Everson,SEA MAR -  EVERSON,https://www.seamar.org/covid-vaccine,"6884 Hannegan Rd|Everson, WA 98247",,,"Sea Mar is providing vaccines on a first come, first served walk in basis. Before you go to the clinic, please visit Sea Mar’s website to see eligibility requirements and which clinics have vaccines available.",2/9/21 17:01
WhatcomCountyLyndenSafewayPharmacy1930,Whatcom County,Lynden,Safeway Pharmacy 1930,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyLynden,"8071 Guide Meridian Rd #101|Lynden, WA 98264",,,"Appointments are required. Please schedule on our website. If there are no dates listed, all appointments have been filled. Please check back at a later date. Please do not call the pharmacy to inquire about additional dates. The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
WhitmanCountyPullmanPalouseMedical,Whitman County,Pullman,Palouse Medical,,"825 SE Bishop Blvd Ste. 200|Pullman, WA 99163",,admin@palousemedical.com,COVID vaccine administration at this location is only for current patients from this healthcare facility.,2/9/21 17:01
WhitmanCountyColfaxWhitmanHospitalandMedicalClinics,Whitman County,Colfax,Whitman Hospital and Medical Clinics,,"1200 W. Fairview|Colfax, WA 99111",,,"COVID vaccine administration at this location is only for current patients from this healthcare facility.
To schedule appointment call 509-397-5719.",2/9/21 17:01
WhitmanCountyPullmanPULLMANREGIONALHOSPITAL,Whitman County,Pullman,PULLMAN REGIONAL HOSPITAL,,"835 SE Bishop Blvd|Pullman, WA 99163",,covidvaccine@pullmanregional.org,,2/9/21 17:01
WhitmanCountyPullmanSAFEWAY272639,Whitman County,Pullman,SAFEWAY #27-2639,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyPullman,"430 SE Bishop Blvd|Pullman, WA 99163",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
WhitmanCountyPullmanSchweitzerEngineeringLaboratoriesHealthClinic,Whitman County,Pullman,Schweitzer Engineering Laboratories Health Clinic,,"2560 SE Hopkins Ct|Pullman, WA 99163|",509-592-4784,,,2/9/21 17:01
WhitmanCountyPullmanSidsLTC,Whitman County,Pullman,Sid's LTC,,"825 Southeast Bishop Blvd. # 301|Pullman, WA 99163",,covid@sidspharmacy.com,"COVID vaccine administration at this location is only for current patients from this healthcare facility.
Call 509-339-7078 or email covid@sidspharmacy.com",2/9/21 17:01
YakimaCountyGrandviewSAFEWAY271593,Yakima County,Grandview,SAFEWAY #27-1593,https://kordinator.mhealthcoach.net/vcl/SafewayPharmacyGrandview,"610 E Wine Country Rd|Grandview, WA 98930",,,"Appointments are required. If there are no spots left on the scheduling link, all appointment times have been filled. We will add more appointments when we receive more vaccine.",2/9/21 17:01
YakimaCountyGrandviewYakimaValleyFarmWorkersClinicGRANDVIEW,Yakima County,Grandview,Yakima Valley Farm Workers Clinic - GRANDVIEW,,"1000 Wallace Way|Grandview, WA 98930",,Quality@yvfwc.org,"Please send an email including first and last name, best contact number and city. Scheduler will call you back.",2/9/21 17:01
YakimaCountySunnysideASTRIASUNNYSIDEHOSPITAL,Yakima County,Sunnyside,ASTRIA SUNNYSIDE HOSPITAL,,"1016 Tacoma Ave|Sunnyside, WA 98944|",(509) 837-1317,amber.hunsaker@astria.health,call or email,2/9/21 17:01
YakimaCountyToppenishASTRIATOPPENISHHOSPITAL,Yakima County,Toppenish,ASTRIA TOPPENISH HOSPITAL,,"502 N 4th Ave|Toppenish, WA 98948|",(509) 865-1520,laurie.mires@astria.health,Call or email to schedule an appointment.,2/9/21 17:01
YakimaCountyToppenishYakimaValleyFarmWorkersTOPPENISH,Yakima County,Toppenish,Yakima Valley Farm Workers - TOPPENISH,,"510 W. First Avenue|Toppenish, WA 98948|",509-865-5600,Quality@yvfwc.org,"For groups scheduling over 5 people-  please email a list including first and last name, contact number and city. Our scheduler will call you back.
For individuals and groups scheduling up to 5 people- call the main number at: (509) 865-5600.",2/9/21 17:01
YakimaCountyUnionGapCostcoPharmacy,Yakima County,Union Gap,Costco Pharmacy,https://book-costcopharmacy.appointment-plus.com/ctx994xy/?&e_id=4987,"2310 LONGFIBRE RD|Union Gap, WA 98903",,,"Appointments are required.  Please schedule on our link.  If there are no dates listed, all appointments have been filled.  Please check back at a later date.  Please do not call the pharmacy to inquire about additional dates.  The website will be updated as we receive additional vaccine doses.",2/9/21 17:01
